seconds,bpm,nd
3569.500,83.250,22.000
3569.750,99.750,21.000
3570.000,99.750,21.000
3570.250,105.000,21.000
3570.500,105.000,21.000
3570.750,105.000,20.000
3571.000,105.000,20.000
3571.250,105.000,19.000
3571.500,106.750,19.000
3571.750,106.750,19.000
3572.000,103.500,19.000
3572.250,103.500,19.000
3572.500,103.500,19.000
3572.750,98.250,20.000
3573.000,98.250,20.000
3573.250,98.250,22.000
3573.500,85.000,22.000
3573.750,85.000,21.000
3574.000,87.250,21.000
3574.250,87.250,20.000
3574.500,87.250,20.000
3574.750,93.500,19.000
3575.000,93.500,19.000
3575.250,102.000,19.000
3575.500,102.000,19.000
3575.750,102.000,19.000
3576.000,100.750,19.000
3576.250,100.750,19.000
3576.500,99.000,19.000
3576.750,99.000,20.000
3577.000,99.000,20.000
3577.250,98.000,22.000
3577.500,98.000,22.000
3577.750,101.000,23.000
3578.000,101.000,23.000
3578.250,95.250,22.000
3578.500,95.250,22.000
3578.750,95.250,21.000
3579.000,95.500,21.000
3579.250,95.500,21.000
3579.500,93.750,21.000
3579.750,93.750,21.000
3580.000,93.750,21.000
3580.250,93.500,20.000
3580.500,93.500,20.000
3580.750,93.500,19.000
3581.000,92.250,19.000
3581.250,92.250,18.000
3581.500,93.500,18.000
3581.750,93.500,18.000
3582.000,93.500,18.000
3582.250,98.750,19.000
3582.500,98.750,19.000
3582.750,99.250,21.000
3583.000,99.250,21.000
3583.250,99.250,22.000
3583.500,98.750,22.000
3583.750,98.750,21.000
3584.000,87.750,21.000
3584.250,87.750,21.000
3584.500,87.750,21.000
3584.750,88.500,20.000
3585.000,88.500,20.000
3585.250,88.500,19.000
3585.500,93.750,19.000
3585.750,93.750,19.000
3586.000,101.250,19.000
3586.250,101.250,20.000
3586.500,102.750,20.000
3586.750,102.750,22.000
3587.000,102.750,22.000
3587.250,86.250,21.000
3587.500,86.250,21.000
3587.750,86.250,21.000
3588.000,86.750,21.000
3588.250,86.750,21.000
3588.500,95.250,21.000
3588.750,95.250,19.000
3589.000,95.250,19.000
3589.250,93.500,18.000
3589.500,93.500,18.000
3589.750,96.750,18.000
3590.000,96.750,18.000
3590.250,96.750,21.000
3590.500,95.000,21.000
3590.750,95.000,23.000
3591.000,93.000,23.000
3591.250,93.000,22.000
3591.500,93.000,22.000
3591.750,95.750,21.000
3592.000,95.750,21.000
3592.250,99.000,20.000
3592.500,99.000,20.000
3592.750,99.000,19.000
3593.000,99.000,19.000
3593.250,99.000,18.000
3593.500,95.750,18.000
3593.750,95.750,19.000
3594.000,95.750,19.000
3594.250,93.250,22.000
3594.500,93.250,22.000
3594.750,94.000,21.000
3595.000,94.000,21.000
3595.250,94.000,20.000
3595.500,92.500,20.000
3595.750,92.500,19.000
3596.000,92.500,19.000
3596.250,95.000,18.000
3596.500,95.000,18.000
3596.750,101.000,17.000
3597.000,101.000,17.000
3597.250,101.000,18.000
3597.500,101.000,18.000
3597.750,101.000,20.000
3598.000,100.000,20.000
3598.250,100.000,20.000
3598.500,95.250,20.000
3598.750,95.250,17.000
3599.000,95.250,17.000
3599.250,94.000,15.000
3599.500,94.000,15.000
3599.750,89.750,15.000
3600.000,89.750,15.000
3600.250,89.750,18.000
3600.500,81.750,18.000
3600.750,81.750,21.000
3601.000,81.750,21.000
3601.250,85.250,20.000
3601.500,85.250,20.000
3601.750,85.250,18.000
3602.000,94.750,18.000
3602.250,94.750,16.000
3602.500,102.000,16.000
3602.750,102.000,15.000
3603.000,105.000,15.000
3603.250,105.000,14.000
3603.500,119.500,14.000
3603.750,119.500,14.000
3604.000,123.000,14.000
3604.250,123.000,15.000
3604.500,121.500,15.000
3604.750,121.500,17.000
3605.000,122.500,17.000
3605.250,122.500,16.000
3605.500,120.000,16.000
3605.750,120.000,14.000
3606.000,120.500,14.000
3606.250,120.500,13.000
3606.500,111.500,13.000
3606.750,111.500,13.000
3607.000,111.500,13.000
3607.250,113.750,13.000
3607.500,113.750,13.000
3607.750,119.500,14.000
3608.000,127.750,14.000
3608.250,127.750,15.000
3608.500,132.750,15.000
3608.750,132.750,17.000
3609.000,136.250,17.000
3609.250,136.250,20.000
3609.500,137.500,20.000
3609.750,139.000,21.000
3610.000,139.000,21.000
3610.250,137.000,21.000
3610.500,137.000,21.000
3610.750,119.000,21.000
3611.000,119.000,21.000
3611.250,119.000,27.000
3611.500,105.250,27.000
3611.750,105.250,41.000
3612.000,104.250,41.000
3612.250,104.250,61.000
3612.500,104.500,61.000
3612.750,104.500,74.000
3613.000,100.750,74.000
3613.250,100.750,72.000
3613.500,100.750,72.000
3613.750,95.750,68.000
3614.000,95.750,68.000
3614.250,95.750,66.000
3614.500,70.500,66.000
3614.750,70.500,68.000
3615.000,70.500,68.000
3615.250,78.250,73.000
3615.500,78.250,73.000
3615.750,78.250,73.000
3616.000,86.000,73.000
3616.250,86.000,66.000
3616.500,86.000,66.000
3616.750,96.500,62.000
3617.000,96.500,62.000
3617.250,108.000,66.000
3617.500,108.000,66.000
3617.750,110.750,70.000
3618.000,110.750,70.000
3618.250,109.500,73.000
3618.500,109.500,73.000
3618.750,109.500,71.000
3619.000,101.250,71.000
3619.250,101.250,62.000
3619.500,101.750,62.000
3619.750,101.750,57.000
3620.000,103.000,57.000
3620.250,103.000,57.000
3620.500,103.000,57.000
3620.750,103.000,58.000
3621.000,103.000,58.000
3621.250,101.250,60.000
3621.500,101.250,60.000
3621.750,101.250,66.000
3622.000,98.750,66.000
3622.250,98.750,71.000
3622.500,92.250,71.000
3622.750,92.250,67.000
3623.000,107.500,67.000
3623.250,0.000,58.000
3623.500,0.000,58.000
3623.750,0.000,51.000
3624.000,0.000,51.000
3624.250,0.000,52.000
3624.500,0.000,52.000
3624.750,0.000,56.000
3625.000,0.000,56.000
3625.250,0.000,57.000
3625.500,0.000,57.000
3625.750,0.000,57.000
3626.000,67.000,57.000
3626.250,67.000,60.000
3626.500,67.000,60.000
3626.750,63.500,63.000
3627.000,63.500,63.000
3627.250,63.500,60.000
3627.500,63.500,60.000
3627.750,66.750,58.000
3628.000,66.750,58.000
3628.250,66.750,63.000
3628.500,66.750,63.000
3628.750,65.000,67.000
3629.000,65.000,67.000
3629.250,65.000,67.000
3629.500,65.000,67.000
3629.750,64.000,70.000
3630.000,64.000,70.000
3630.250,64.000,70.000
3630.500,65.500,70.000
3630.750,65.500,65.000
3631.000,65.500,65.000
3631.250,65.500,62.000
3631.500,65.500,62.000
3631.750,65.500,65.000
3632.000,65.500,65.000
3632.250,65.500,74.000
3632.500,63.250,74.000
3632.750,63.250,82.000
3633.000,63.250,82.000
3633.250,69.500,78.000
3633.500,69.500,78.000
3633.750,69.500,65.000
3634.000,80.500,65.000
3634.250,80.500,55.000
3634.500,80.500,55.000
3634.750,84.250,55.000
3635.000,84.250,55.000
3635.250,84.250,59.000
3635.500,81.500,59.000
3635.750,81.500,63.000
3636.000,91.750,63.000
3636.250,91.750,60.000
3636.500,91.750,60.000
3636.750,102.000,52.000
3637.000,102.000,52.000
3637.250,114.500,42.000
3637.500,114.500,42.000
3637.750,123.000,34.000
3638.000,123.000,34.000
3638.250,124.000,36.000
3638.500,124.000,36.000
3638.750,0.000,49.000
3639.000,0.000,49.000
3639.250,0.000,58.000
3639.500,0.000,58.000
3639.750,0.000,56.000
3640.000,0.000,56.000
3640.250,0.000,48.000
3640.500,0.000,48.000
3640.750,0.000,40.000
3641.000,0.000,40.000
3641.250,0.000,39.000
3641.500,0.000,39.000
3641.750,0.000,44.000
3642.000,0.000,44.000
3642.250,0.000,46.000
3642.500,0.000,46.000
3642.750,0.000,45.000
3643.000,0.000,45.000
3643.250,0.000,47.000
3643.500,0.000,47.000
3643.750,0.000,54.000
3644.000,0.000,54.000
3644.250,0.000,50.000
3644.500,0.000,50.000
3644.750,0.000,41.000
3645.000,0.000,41.000
3645.250,0.000,43.000
3645.500,0.000,43.000
3645.750,0.000,49.000
3646.000,0.000,49.000
3646.250,0.000,49.000
3646.500,0.000,49.000
3646.750,0.000,43.000
3647.000,0.000,43.000
3647.250,0.000,40.000
3647.500,0.000,40.000
3647.750,0.000,42.000
3648.000,0.000,42.000
3648.250,0.000,44.000
3648.500,0.000,44.000
3648.750,0.000,44.000
3649.000,0.000,44.000
3649.250,0.000,44.000
3649.500,0.000,44.000
3649.750,0.000,40.000
3650.000,0.000,40.000
3650.250,0.000,35.000
3650.500,0.000,35.000
3650.750,0.000,36.000
3651.000,0.000,36.000
3651.250,0.000,39.000
3651.500,0.000,39.000
3651.750,0.000,39.000
3652.000,0.000,39.000
3652.250,0.000,37.000
3652.500,0.000,37.000
3652.750,0.000,35.000
3653.000,0.000,35.000
3653.250,0.000,35.000
3653.500,0.000,35.000
3653.750,0.000,36.000
3654.000,0.000,36.000
3654.250,0.000,36.000
3654.500,0.000,36.000
3654.750,0.000,36.000
3655.000,0.000,36.000
3655.250,0.000,36.000
3655.500,0.000,36.000
3655.750,0.000,37.000
3656.000,0.000,37.000
3656.250,0.000,44.000
3656.500,58.500,44.000
3656.750,58.500,50.000
3657.000,58.500,50.000
3657.250,58.500,46.000
3657.500,63.000,46.000
3657.750,63.000,40.000
3658.000,85.000,40.000
3658.250,85.000,42.000
3658.500,0.000,42.000
3658.750,0.000,46.000
3659.000,0.000,46.000
3659.250,0.000,46.000
3659.500,0.000,46.000
3659.750,0.000,42.000
3660.000,0.000,42.000
3660.250,0.000,39.000
3660.500,0.000,39.000
3660.750,0.000,39.000
3661.000,0.000,39.000
3661.250,0.000,41.000
3661.500,0.000,41.000
3661.750,0.000,41.000
3662.000,0.000,41.000
3662.250,0.000,40.000
3662.500,0.000,40.000
3662.750,0.000,39.000
3663.000,0.000,39.000
3663.250,0.000,38.000
3663.500,0.000,38.000
3663.750,0.000,36.000
3664.000,0.000,36.000
3664.250,0.000,36.000
3664.500,0.000,36.000
3664.750,0.000,36.000
3665.000,0.000,36.000
3665.250,70.250,37.000
3665.500,70.250,37.000
3665.750,70.250,38.000
3666.000,73.000,38.000
3666.250,73.000,40.000
3666.500,73.000,40.000
3666.750,74.500,39.000
3667.000,74.500,39.000
3667.250,74.500,36.000
3667.500,74.750,36.000
3667.750,74.750,35.000
3668.000,74.750,35.000
3668.250,74.750,34.000
3668.500,73.250,34.000
3668.750,73.250,34.000
3669.000,73.250,34.000
3669.250,74.500,35.000
3669.500,74.500,35.000
3669.750,74.500,35.000
3670.000,75.000,35.000
3670.250,75.000,35.000
3670.500,75.000,35.000
3670.750,75.500,35.000
3671.000,75.500,35.000
3671.250,75.500,34.000
3671.500,76.250,34.000
3671.750,76.250,33.000
3672.000,76.250,33.000
3672.250,76.250,33.000
3672.500,77.000,33.000
3672.750,77.000,33.000
3673.000,77.000,33.000
3673.250,79.000,32.000
3673.500,79.000,32.000
3673.750,79.000,31.000
3674.000,79.500,31.000
3674.250,79.500,30.000
3674.500,79.500,30.000
3674.750,79.500,30.000
3675.000,81.000,30.000
3675.250,82.750,30.000
3675.500,82.750,30.000
3675.750,82.750,31.000
3676.000,82.500,31.000
3676.250,82.500,31.000
3676.500,82.500,31.000
3676.750,84.250,31.000
3677.000,84.250,31.000
3677.250,84.250,33.000
3677.500,84.250,33.000
3677.750,84.250,33.000
3678.000,84.250,33.000
3678.250,85.250,32.000
3678.500,85.250,32.000
3678.750,85.250,30.000
3679.000,84.750,30.000
3679.250,84.750,29.000
3679.500,84.750,29.000
3679.750,84.000,30.000
3680.000,84.000,30.000
3680.250,83.750,31.000
3680.500,83.750,31.000
3680.750,83.750,33.000
3681.000,82.750,33.000
3681.250,82.750,33.000
3681.500,82.750,33.000
3681.750,83.750,32.000
3682.000,83.750,32.000
3682.250,83.750,33.000
3682.500,84.500,33.000
3682.750,84.500,34.000
3683.000,84.500,34.000
3683.250,86.000,36.000
3683.500,86.000,36.000
3683.750,86.000,38.000
3684.000,85.250,38.000
3684.250,85.250,38.000
3684.500,85.750,38.000
3684.750,85.750,37.000
3685.000,85.750,37.000
3685.250,86.250,38.000
3685.500,86.250,38.000
3685.750,86.250,38.000
3686.000,92.500,38.000
3686.250,92.500,38.000
3686.500,92.500,38.000
3686.750,87.750,35.000
3687.000,87.750,35.000
3687.250,89.250,33.000
3687.500,89.250,33.000
3687.750,89.250,30.000
3688.000,89.000,30.000
3688.250,89.000,27.000
3688.500,89.000,27.000
3688.750,86.750,27.000
3689.000,86.750,27.000
3689.250,89.250,29.000
3689.500,89.250,29.000
3689.750,89.250,31.000
3690.000,88.500,31.000
3690.250,88.500,31.000
3690.500,88.500,31.000
3690.750,91.250,28.000
3691.000,91.250,28.000
3691.250,95.000,25.000
3691.500,95.000,25.000
3691.750,95.000,23.000
3692.000,101.750,23.000
3692.250,101.750,24.000
3692.500,105.000,24.000
3692.750,105.000,28.000
3693.000,110.250,28.000
3693.250,110.250,31.000
3693.500,112.000,31.000
3693.750,112.000,33.000
3694.000,112.000,33.000
3694.250,107.250,33.000
3694.500,107.250,33.000
3694.750,87.250,31.000
3695.000,87.250,31.000
3695.250,87.250,27.000
3695.500,87.250,27.000
3695.750,70.000,23.000
3696.000,70.000,23.000
3696.250,70.000,20.000
3696.500,75.750,20.000
3696.750,75.750,17.000
3697.000,75.750,17.000
3697.250,72.250,15.000
3697.500,72.250,15.000
3697.750,72.250,14.000
3698.000,75.500,14.000
3698.250,75.500,18.000
3698.500,75.500,18.000
3698.750,75.500,26.000
3699.000,72.500,26.000
3699.250,72.500,33.000
3699.500,72.500,33.000
3699.750,74.750,36.000
3700.000,74.750,36.000
3700.250,74.750,33.000
3700.500,76.250,33.000
3700.750,76.250,31.000
3701.000,76.250,31.000
3701.250,83.000,29.000
3701.500,83.000,29.000
3701.750,83.000,28.000
3702.000,71.500,28.000
3702.250,71.500,30.000
3702.500,71.500,30.000
3702.750,71.500,36.000
3703.000,62.750,36.000
3703.250,62.750,40.000
3703.500,62.750,40.000
3703.750,76.250,43.000
3704.000,76.250,43.000
3704.250,76.250,46.000
3704.500,77.000,46.000
3704.750,77.000,46.000
3705.000,77.000,46.000
3705.250,80.250,42.000
3705.500,80.250,42.000
3705.750,80.250,37.000
3706.000,78.750,37.000
3706.250,78.750,36.000
3706.500,78.750,36.000
3706.750,78.750,43.000
3707.000,78.750,43.000
3707.250,56.000,48.000
3707.500,56.000,48.000
3707.750,56.000,48.000
3708.000,65.000,48.000
3708.250,65.000,50.000
3708.500,65.000,50.000
3708.750,65.000,56.000
3709.000,65.250,56.000
3709.250,65.250,58.000
3709.500,65.250,58.000
3709.750,65.250,56.000
3710.000,61.250,56.000
3710.250,61.250,53.000
3710.500,61.250,53.000
3710.750,61.250,47.000
3711.000,62.000,47.000
3711.250,62.000,37.000
3711.500,62.000,37.000
3711.750,62.000,31.000
3712.000,59.500,31.000
3712.250,59.500,34.000
3712.500,59.500,34.000
3712.750,59.500,40.000
3713.000,64.000,40.000
3713.250,64.000,50.000
3713.500,64.000,50.000
3713.750,66.000,60.000
3714.000,66.000,60.000
3714.250,66.000,67.000
3714.500,66.000,67.000
3714.750,66.500,67.000
3715.000,66.500,67.000
3715.250,66.500,56.000
3715.500,66.250,56.000
3715.750,66.250,47.000
3716.000,66.250,47.000
3716.250,66.250,44.000
3716.500,67.750,44.000
3716.750,67.750,43.000
3717.000,67.750,43.000
3717.250,70.500,43.000
3717.500,70.500,43.000
3717.750,70.500,44.000
3718.000,70.500,44.000
3718.250,72.750,43.000
3718.500,72.750,43.000
3718.750,72.750,37.000
3719.000,71.750,37.000
3719.250,71.750,29.000
3719.500,71.750,29.000
3719.750,71.750,26.000
3720.000,66.000,26.000
3720.250,66.000,30.000
3720.500,66.000,30.000
3720.750,66.250,38.000
3721.000,66.250,38.000
3721.250,66.250,45.000
3721.500,76.250,45.000
3721.750,76.250,48.000
3722.000,76.250,48.000
3722.250,87.250,51.000
3722.500,87.250,51.000
3722.750,87.250,50.000
3723.000,91.250,50.000
3723.250,91.250,44.000
3723.500,96.250,44.000
3723.750,96.250,40.000
3724.000,96.250,40.000
3724.250,99.000,41.000
3724.500,99.000,41.000
3724.750,102.500,43.000
3725.000,102.500,43.000
3725.250,101.250,42.000
3725.500,101.250,42.000
3725.750,101.250,41.000
3726.000,101.250,41.000
3726.250,101.250,43.000
3726.500,98.750,43.000
3726.750,98.750,38.000
3727.000,98.750,38.000
3727.250,106.750,28.000
3727.500,106.750,28.000
3727.750,93.250,26.000
3728.000,93.250,26.000
3728.250,93.250,33.000
3728.500,75.500,33.000
3728.750,75.500,40.000
3729.000,75.500,40.000
3729.250,88.000,46.000
3729.500,88.000,46.000
3729.750,88.000,46.000
3730.000,96.750,46.000
3730.250,96.750,46.000
3730.500,104.500,46.000
3730.750,104.500,45.000
3731.000,107.500,45.000
3731.250,107.500,42.000
3731.500,109.000,42.000
3731.750,109.000,40.000
3732.000,111.500,40.000
3732.250,111.500,39.000
3732.500,117.250,39.000
3732.750,117.250,38.000
3733.000,117.750,38.000
3733.250,117.750,35.000
3733.500,117.750,35.000
3733.750,111.500,35.000
3734.000,111.500,35.000
3734.250,108.750,35.000
3734.500,108.750,35.000
3734.750,112.000,35.000
3735.000,112.000,35.000
3735.250,112.000,35.000
3735.500,112.000,35.000
3735.750,108.750,36.000
3736.000,108.750,36.000
3736.250,108.750,39.000
3736.500,108.250,39.000
3736.750,108.250,40.000
3737.000,108.250,40.000
3737.250,108.250,38.000
3737.500,111.500,38.000
3737.750,111.500,35.000
3738.000,115.500,35.000
3738.250,115.500,33.000
3738.500,115.000,33.000
3738.750,115.000,33.000
3739.000,112.750,33.000
3739.250,112.750,35.000
3739.500,110.250,35.000
3739.750,110.250,36.000
3740.000,110.250,36.000
3740.250,101.000,36.000
3740.500,101.000,36.000
3740.750,100.000,34.000
3741.000,100.000,34.000
3741.250,100.000,32.000
3741.500,101.250,32.000
3741.750,101.250,31.000
3742.000,98.250,31.000
3742.250,98.250,32.000
3742.500,100.250,32.000
3742.750,100.250,33.000
3743.000,100.250,33.000
3743.250,99.250,34.000
3743.500,99.250,34.000
3743.750,104.500,33.000
3744.000,104.500,33.000
3744.250,107.250,31.000
3744.500,107.250,31.000
3744.750,107.250,32.000
3745.000,107.500,32.000
3745.250,107.500,35.000
3745.500,108.750,35.000
3745.750,108.750,39.000
3746.000,110.000,39.000
3746.250,110.000,42.000
3746.500,110.250,42.000
3746.750,110.250,45.000
3747.000,107.250,45.000
3747.250,107.250,45.000
3747.500,107.250,45.000
3747.750,108.750,41.000
3748.000,108.750,41.000
3748.250,107.500,37.000
3748.500,107.500,37.000
3748.750,106.500,34.000
3749.000,106.500,34.000
3749.250,100.250,33.000
3749.500,100.250,33.000
3749.750,100.250,33.000
3750.000,103.750,33.000
3750.250,103.750,33.000
3750.500,105.250,33.000
3750.750,105.250,36.000
3751.000,101.000,36.000
3751.250,101.000,38.000
3751.500,101.000,38.000
3751.750,106.000,41.000
3752.000,106.000,41.000
3752.250,108.000,43.000
3752.500,108.000,43.000
3752.750,107.250,41.000
3753.000,107.250,41.000
3753.250,107.250,43.000
3753.500,107.250,43.000
3753.750,107.250,45.000
3754.000,106.750,45.000
3754.250,106.750,38.000
3754.500,104.500,38.000
3754.750,104.500,29.000
3755.000,104.500,29.000
3755.250,75.750,28.000
3755.500,75.750,28.000
3755.750,75.750,34.000
3756.000,73.500,34.000
3756.250,73.500,41.000
3756.500,73.500,41.000
3756.750,79.000,48.000
3757.000,79.000,48.000
3757.250,79.000,48.000
3757.500,87.000,48.000
3757.750,87.000,44.000
3758.000,87.000,44.000
3758.250,96.750,41.000
3758.500,96.750,41.000
3758.750,95.500,41.000
3759.000,95.500,41.000
3759.250,95.500,44.000
3759.500,94.750,44.000
3759.750,94.750,44.000
3760.000,102.750,44.000
3760.250,102.750,36.000
3760.500,103.500,36.000
3760.750,103.500,27.000
3761.000,103.500,27.000
3761.250,0.000,23.000
3761.500,0.000,23.000
3761.750,0.000,25.000
3762.000,0.000,25.000
3762.250,0.000,31.000
3762.500,0.000,31.000
3762.750,0.000,38.000
3763.000,0.000,38.000
3763.250,0.000,43.000
3763.500,0.000,43.000
3763.750,0.000,43.000
3764.000,80.500,43.000
3764.250,80.500,40.000
3764.500,80.500,40.000
3764.750,80.500,40.000
3765.000,82.750,40.000
3765.250,90.250,42.000
3765.500,90.250,42.000
3765.750,90.250,44.000
3766.000,95.500,44.000
3766.250,95.500,45.000
3766.500,98.750,45.000
3766.750,98.750,40.000
3767.000,98.750,40.000
3767.250,92.500,30.000
3767.500,92.500,30.000
3767.750,92.500,22.000
3768.000,71.500,22.000
3768.250,71.500,22.000
3768.500,71.500,22.000
3768.750,71.500,30.000
3769.000,65.000,30.000
3769.250,65.000,39.000
3769.500,65.000,39.000
3769.750,72.500,44.000
3770.000,72.500,44.000
3770.250,72.500,46.000
3770.500,80.750,46.000
3770.750,80.750,47.000
3771.000,80.750,47.000
3771.250,86.250,46.000
3771.500,86.250,46.000
3771.750,86.250,42.000
3772.000,81.750,42.000
3772.250,81.750,39.000
3772.500,81.750,39.000
3772.750,81.750,38.000
3773.000,72.750,38.000
3773.250,72.750,40.000
3773.500,72.750,40.000
3773.750,73.500,44.000
3774.000,73.500,44.000
3774.250,73.500,46.000
3774.500,74.250,46.000
3774.750,74.250,42.000
3775.000,74.250,42.000
3775.250,67.750,38.000
3775.500,67.750,38.000
3775.750,67.750,38.000
3776.000,67.750,38.000
3776.250,67.750,38.000
3776.500,56.250,38.000
3776.750,56.250,40.000
3777.000,56.250,40.000
3777.250,66.750,42.000
3777.500,66.750,42.000
3777.750,66.750,44.000
3778.000,66.750,44.000
3778.250,71.500,45.000
3778.500,71.500,45.000
3778.750,71.500,45.000
3779.000,73.500,45.000
3779.250,73.500,42.000
3779.500,73.500,42.000
3779.750,70.750,39.000
3780.000,70.750,39.000
